time,road_id,traffic_flow,prompt,target
"DatetimeIndex(['2024-02-04 16:00:00', '2024-02-04 17:00:00',
               '2024-02-04 18:00:00', '2024-02-04 19:00:00',
               '2024-02-04 20:00:00', '2024-02-04 21:00:00',
               '2024-02-04 22:00:00', '2024-02-04 23:00:00',
               '2024-02-05 00:00:00', '2024-02-05 01:00:00',
               '2024-02-05 02:00:00', '2024-02-05 03:00:00',
               '2024-02-05 04:00:00', '2024-02-05 05:00:00',
               '2024-02-05 06:00:00', '2024-02-05 07:00:00',
               '2024-02-05 08:00:00', '2024-02-05 09:00:00',
               '2024-02-05 10:00:00', '2024-02-05 11:00:00',
               '2024-02-05 12:00:00', '2024-02-05 13:00:00',
               '2024-02-05 14:00:00', '2024-02-05 15:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[189.11092970628863, 192.1269868110333, 200.68075155375254, 210.7254864361296, 210.05884364862976, 194.92610281903322, 207.31408646141497, 208.2060022293304, 206.12981990758303, 203.19196141693757, 182.97328341856135, 197.81641681790182, 188.4601962628005, 167.83789270354703, 182.20570156406498, 169.51755139007668, 173.77024234152094, 166.3895978493615, 166.15964777767798, 168.08240614320545, 175.91020501879086, 175.87026690566037, 186.42739978632068, 186.07816526904094]","已知过去24小时交通流量为：[189.11092970628863, 192.1269868110333, 200.68075155375254, 210.7254864361296, 210.05884364862976, 194.92610281903322, 207.31408646141497, 208.2060022293304, 206.12981990758303, 203.19196141693757, 182.97328341856135, 197.81641681790182, 188.4601962628005, 167.83789270354703, 182.20570156406498, 169.51755139007668, 173.77024234152094, 166.3895978493615, 166.15964777767798, 168.08240614320545, 175.91020501879086, 175.87026690566037, 186.42739978632068, 186.07816526904094]，预测未来6小时流量为：","194, 216, 197, 176, 170, 189"
"DatetimeIndex(['2024-02-04 17:00:00', '2024-02-04 18:00:00',
               '2024-02-04 19:00:00', '2024-02-04 20:00:00',
               '2024-02-04 21:00:00', '2024-02-04 22:00:00',
               '2024-02-04 23:00:00', '2024-02-05 00:00:00',
               '2024-02-05 01:00:00', '2024-02-05 02:00:00',
               '2024-02-05 03:00:00', '2024-02-05 04:00:00',
               '2024-02-05 05:00:00', '2024-02-05 06:00:00',
               '2024-02-05 07:00:00', '2024-02-05 08:00:00',
               '2024-02-05 09:00:00', '2024-02-05 10:00:00',
               '2024-02-05 11:00:00', '2024-02-05 12:00:00',
               '2024-02-05 13:00:00', '2024-02-05 14:00:00',
               '2024-02-05 15:00:00', '2024-02-05 16:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[118.78164500972113, 124.55170387213987, 127.77416875944664, 138.7050226130278, 136.15359737271598, 140.99709990146758, 129.08007625070536, 140.1946959499023, 141.81733906634207, 127.2699895744809, 121.11782784719064, 124.32880616882727, 116.57896606610208, 113.94413239381069, 104.37826011651572, 99.89627025641201, 103.46290375432962, 94.34290569386498, 101.29282940314863, 92.50484213131583, 100.69057385951152, 102.73564295527618, 118.6052374168184, 120.58594680629257]","已知过去24小时交通流量为：[118.78164500972113, 124.55170387213987, 127.77416875944664, 138.7050226130278, 136.15359737271598, 140.99709990146758, 129.08007625070536, 140.1946959499023, 141.81733906634207, 127.2699895744809, 121.11782784719064, 124.32880616882727, 116.57896606610208, 113.94413239381069, 104.37826011651572, 99.89627025641201, 103.46290375432962, 94.34290569386498, 101.29282940314863, 92.50484213131583, 100.69057385951152, 102.73564295527618, 118.6052374168184, 120.58594680629257]，预测未来6小时流量为：","120, 140, 122, 103, 106, 114"
"DatetimeIndex(['2024-02-04 18:00:00', '2024-02-04 19:00:00',
               '2024-02-04 20:00:00', '2024-02-04 21:00:00',
               '2024-02-04 22:00:00', '2024-02-04 23:00:00',
               '2024-02-05 00:00:00', '2024-02-05 01:00:00',
               '2024-02-05 02:00:00', '2024-02-05 03:00:00',
               '2024-02-05 04:00:00', '2024-02-05 05:00:00',
               '2024-02-05 06:00:00', '2024-02-05 07:00:00',
               '2024-02-05 08:00:00', '2024-02-05 09:00:00',
               '2024-02-05 10:00:00', '2024-02-05 11:00:00',
               '2024-02-05 12:00:00', '2024-02-05 13:00:00',
               '2024-02-05 14:00:00', '2024-02-05 15:00:00',
               '2024-02-05 16:00:00', '2024-02-05 17:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[170.06402219960918, 174.30626897531428, 180.55648373416938, 184.8202013434438, 189.16062678468697, 191.36612277672103, 187.2842592823981, 185.9838530614789, 193.35198057063002, 187.19558159023927, 183.88797527187694, 169.8220605483977, 172.4804203708518, 164.8074614275896, 152.76331152889352, 149.8949513680324, 149.18162931015846, 151.04785153375286, 143.96526249888464, 137.27638347594194, 150.8410387853172, 166.9522116084603, 160.7862708115408, 178.96060551042012]","已知过去24小时交通流量为：[170.06402219960918, 174.30626897531428, 180.55648373416938, 184.8202013434438, 189.16062678468697, 191.36612277672103, 187.2842592823981, 185.9838530614789, 193.35198057063002, 187.19558159023927, 183.88797527187694, 169.8220605483977, 172.4804203708518, 164.8074614275896, 152.76331152889352, 149.8949513680324, 149.18162931015846, 151.04785153375286, 143.96526249888464, 137.27638347594194, 150.8410387853172, 166.9522116084603, 160.7862708115408, 178.96060551042012]，预测未来6小时流量为：","168, 193, 184, 169, 145, 178"
"DatetimeIndex(['2024-02-04 19:00:00', '2024-02-04 20:00:00',
               '2024-02-04 21:00:00', '2024-02-04 22:00:00',
               '2024-02-04 23:00:00', '2024-02-05 00:00:00',
               '2024-02-05 01:00:00', '2024-02-05 02:00:00',
               '2024-02-05 03:00:00', '2024-02-05 04:00:00',
               '2024-02-05 05:00:00', '2024-02-05 06:00:00',
               '2024-02-05 07:00:00', '2024-02-05 08:00:00',
               '2024-02-05 09:00:00', '2024-02-05 10:00:00',
               '2024-02-05 11:00:00', '2024-02-05 12:00:00',
               '2024-02-05 13:00:00', '2024-02-05 14:00:00',
               '2024-02-05 15:00:00', '2024-02-05 16:00:00',
               '2024-02-05 17:00:00', '2024-02-05 18:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[59.918540615966, 70.75699217489976, 77.055470362258, 78.937905624532, 75.43166800700514, 91.82150397402341, 82.97664755089967, 72.96927329462933, 72.06355961162325, 77.78002907980542, 72.29504404902633, 60.20766549032743, 67.58087990281243, 59.392096420956385, 55.292151035073076, 39.638853463705516, 40.02994568628223, 35.02664950796838, 51.63448625356117, 44.55653190970051, 45.58227966725543, 50.70559871108745, 47.22058218994863, 58.98517486135579]","已知过去24小时交通流量为：[59.918540615966, 70.75699217489976, 77.055470362258, 78.937905624532, 75.43166800700514, 91.82150397402341, 82.97664755089967, 72.96927329462933, 72.06355961162325, 77.78002907980542, 72.29504404902633, 60.20766549032743, 67.58087990281243, 59.392096420956385, 55.292151035073076, 39.638853463705516, 40.02994568628223, 35.02664950796838, 51.63448625356117, 44.55653190970051, 45.58227966725543, 50.70559871108745, 47.22058218994863, 58.98517486135579]，预测未来6小时流量为：","51, 82, 73, 53, 42, 59"
"DatetimeIndex(['2024-02-04 20:00:00', '2024-02-04 21:00:00',
               '2024-02-04 22:00:00', '2024-02-04 23:00:00',
               '2024-02-05 00:00:00', '2024-02-05 01:00:00',
               '2024-02-05 02:00:00', '2024-02-05 03:00:00',
               '2024-02-05 04:00:00', '2024-02-05 05:00:00',
               '2024-02-05 06:00:00', '2024-02-05 07:00:00',
               '2024-02-05 08:00:00', '2024-02-05 09:00:00',
               '2024-02-05 10:00:00', '2024-02-05 11:00:00',
               '2024-02-05 12:00:00', '2024-02-05 13:00:00',
               '2024-02-05 14:00:00', '2024-02-05 15:00:00',
               '2024-02-05 16:00:00', '2024-02-05 17:00:00',
               '2024-02-05 18:00:00', '2024-02-05 19:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[145.53257014875436, 156.29140492117634, 161.86125210556816, 167.00971935300853, 162.89523444187014, 173.00180856908543, 163.88405367837677, 171.5000320016034, 161.7823950746219, 162.98977029548894, 155.36544529138678, 149.88554096219596, 139.9295881366921, 138.87600055290932, 132.00013037881197, 134.54786573391485, 126.69770751516349, 130.804455310256, 129.12575625973804, 136.8611046621349, 132.30619501007203, 143.8106772471487, 141.7005027223149, 152.84550182272562]","已知过去24小时交通流量为：[145.53257014875436, 156.29140492117634, 161.86125210556816, 167.00971935300853, 162.89523444187014, 173.00180856908543, 163.88405367837677, 171.5000320016034, 161.7823950746219, 162.98977029548894, 155.36544529138678, 149.88554096219596, 139.9295881366921, 138.87600055290932, 132.00013037881197, 134.54786573391485, 126.69770751516349, 130.804455310256, 129.12575625973804, 136.8611046621349, 132.30619501007203, 143.8106772471487, 141.7005027223149, 152.84550182272562]，预测未来6小时流量为：","146, 169, 161, 128, 131, 159"
"DatetimeIndex(['2024-02-04 21:00:00', '2024-02-04 22:00:00',
               '2024-02-04 23:00:00', '2024-02-05 00:00:00',
               '2024-02-05 01:00:00', '2024-02-05 02:00:00',
               '2024-02-05 03:00:00', '2024-02-05 04:00:00',
               '2024-02-05 05:00:00', '2024-02-05 06:00:00',
               '2024-02-05 07:00:00', '2024-02-05 08:00:00',
               '2024-02-05 09:00:00', '2024-02-05 10:00:00',
               '2024-02-05 11:00:00', '2024-02-05 12:00:00',
               '2024-02-05 13:00:00', '2024-02-05 14:00:00',
               '2024-02-05 15:00:00', '2024-02-05 16:00:00',
               '2024-02-05 17:00:00', '2024-02-05 18:00:00',
               '2024-02-05 19:00:00', '2024-02-05 20:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[66.37298792164533, 74.06397611255306, 68.24486634792022, 83.35610786103356, 82.24116026331606, 81.86489487897241, 85.38270745039262, 84.77414159878958, 90.9495527446683, 71.22316630860021, 70.52754456632273, 69.46809222779672, 64.65410056294546, 63.84768039271289, 55.472580536737894, 45.38310339653801, 42.99095583960664, 47.30969116765651, 48.975765455481415, 41.83259070535298, 55.704502200835776, 48.480696313879434, 51.77022081438687, 66.38716996130012]","已知过去24小时交通流量为：[66.37298792164533, 74.06397611255306, 68.24486634792022, 83.35610786103356, 82.24116026331606, 81.86489487897241, 85.38270745039262, 84.77414159878958, 90.9495527446683, 71.22316630860021, 70.52754456632273, 69.46809222779672, 64.65410056294546, 63.84768039271289, 55.472580536737894, 45.38310339653801, 42.99095583960664, 47.30969116765651, 48.975765455481415, 41.83259070535298, 55.704502200835776, 48.480696313879434, 51.77022081438687, 66.38716996130012]，预测未来6小时流量为：","68, 85, 82, 46, 39, 61"
"DatetimeIndex(['2024-02-04 22:00:00', '2024-02-04 23:00:00',
               '2024-02-05 00:00:00', '2024-02-05 01:00:00',
               '2024-02-05 02:00:00', '2024-02-05 03:00:00',
               '2024-02-05 04:00:00', '2024-02-05 05:00:00',
               '2024-02-05 06:00:00', '2024-02-05 07:00:00',
               '2024-02-05 08:00:00', '2024-02-05 09:00:00',
               '2024-02-05 10:00:00', '2024-02-05 11:00:00',
               '2024-02-05 12:00:00', '2024-02-05 13:00:00',
               '2024-02-05 14:00:00', '2024-02-05 15:00:00',
               '2024-02-05 16:00:00', '2024-02-05 17:00:00',
               '2024-02-05 18:00:00', '2024-02-05 19:00:00',
               '2024-02-05 20:00:00', '2024-02-05 21:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[148.96326311814332, 149.28318179989077, 161.4241171881991, 163.8585991368073, 166.68414774628033, 175.08367536572962, 168.22461839397064, 163.07438610695885, 160.40036380228022, 165.7215898453165, 157.5539636154919, 159.72121987491442, 149.947365765624, 139.5798685952027, 129.8944145837095, 130.09239650579056, 131.030665158082, 128.980144958659, 127.87741352971591, 126.26097612470895, 129.81137880356616, 144.1001025366508, 133.10481752019865, 147.44169508605103]","已知过去24小时交通流量为：[148.96326311814332, 149.28318179989077, 161.4241171881991, 163.8585991368073, 166.68414774628033, 175.08367536572962, 168.22461839397064, 163.07438610695885, 160.40036380228022, 165.7215898453165, 157.5539636154919, 159.72121987491442, 149.947365765624, 139.5798685952027, 129.8944145837095, 130.09239650579056, 131.030665158082, 128.980144958659, 127.87741352971591, 126.26097612470895, 129.81137880356616, 144.1001025366508, 133.10481752019865, 147.44169508605103]，预测未来6小时流量为：","153, 178, 168, 136, 135, 153"
"DatetimeIndex(['2024-02-04 23:00:00', '2024-02-05 00:00:00',
               '2024-02-05 01:00:00', '2024-02-05 02:00:00',
               '2024-02-05 03:00:00', '2024-02-05 04:00:00',
               '2024-02-05 05:00:00', '2024-02-05 06:00:00',
               '2024-02-05 07:00:00', '2024-02-05 08:00:00',
               '2024-02-05 09:00:00', '2024-02-05 10:00:00',
               '2024-02-05 11:00:00', '2024-02-05 12:00:00',
               '2024-02-05 13:00:00', '2024-02-05 14:00:00',
               '2024-02-05 15:00:00', '2024-02-05 16:00:00',
               '2024-02-05 17:00:00', '2024-02-05 18:00:00',
               '2024-02-05 19:00:00', '2024-02-05 20:00:00',
               '2024-02-05 21:00:00', '2024-02-05 22:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[139.0099464501434, 142.78524607455236, 163.08896393774978, 166.61794601214172, 163.11197005151865, 162.49296412525695, 166.034404932009, 159.96400221560933, 167.76703186464476, 151.13115988292137, 150.4275444699696, 149.6053553706643, 143.43689172225095, 139.0729303308133, 133.96366518410176, 134.3283801010963, 120.06779866585939, 128.67592881799996, 136.12692040199266, 114.69377754524001, 126.65767213796661, 137.8281176834269, 145.71248224721, 151.22662928543258]","已知过去24小时交通流量为：[139.0099464501434, 142.78524607455236, 163.08896393774978, 166.61794601214172, 163.11197005151865, 162.49296412525695, 166.034404932009, 159.96400221560933, 167.76703186464476, 151.13115988292137, 150.4275444699696, 149.6053553706643, 143.43689172225095, 139.0729303308133, 133.96366518410176, 134.3283801010963, 120.06779866585939, 128.67592881799996, 136.12692040199266, 114.69377754524001, 126.65767213796661, 137.8281176834269, 145.71248224721, 151.22662928543258]，预测未来6小时流量为：","146, 165, 153, 130, 138, 149"
"DatetimeIndex(['2024-02-05 00:00:00', '2024-02-05 01:00:00',
               '2024-02-05 02:00:00', '2024-02-05 03:00:00',
               '2024-02-05 04:00:00', '2024-02-05 05:00:00',
               '2024-02-05 06:00:00', '2024-02-05 07:00:00',
               '2024-02-05 08:00:00', '2024-02-05 09:00:00',
               '2024-02-05 10:00:00', '2024-02-05 11:00:00',
               '2024-02-05 12:00:00', '2024-02-05 13:00:00',
               '2024-02-05 14:00:00', '2024-02-05 15:00:00',
               '2024-02-05 16:00:00', '2024-02-05 17:00:00',
               '2024-02-05 18:00:00', '2024-02-05 19:00:00',
               '2024-02-05 20:00:00', '2024-02-05 21:00:00',
               '2024-02-05 22:00:00', '2024-02-05 23:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[94.98666263226131, 90.53396745003036, 101.64030621283693, 99.22696470395591, 109.25637711555285, 108.68382110217706, 102.14459279346775, 109.55649750317875, 111.71246028565481, 98.73925956278461, 94.18302547848954, 95.54595827780206, 77.77218677018446, 79.88773898754684, 67.31261854740971, 72.09350862814377, 77.58762955441502, 71.42721826356694, 70.22836476494466, 64.20549140154927, 59.58311253226719, 70.4742396634721, 79.26279864558953, 89.15973740883506]","已知过去24小时交通流量为：[94.98666263226131, 90.53396745003036, 101.64030621283693, 99.22696470395591, 109.25637711555285, 108.68382110217706, 102.14459279346775, 109.55649750317875, 111.71246028565481, 98.73925956278461, 94.18302547848954, 95.54595827780206, 77.77218677018446, 79.88773898754684, 67.31261854740971, 72.09350862814377, 77.58762955441502, 71.42721826356694, 70.22836476494466, 64.20549140154927, 59.58311253226719, 70.4742396634721, 79.26279864558953, 89.15973740883506]，预测未来6小时流量为：","86, 106, 103, 73, 76, 90"
"DatetimeIndex(['2024-02-05 01:00:00', '2024-02-05 02:00:00',
               '2024-02-05 03:00:00', '2024-02-05 04:00:00',
               '2024-02-05 05:00:00', '2024-02-05 06:00:00',
               '2024-02-05 07:00:00', '2024-02-05 08:00:00',
               '2024-02-05 09:00:00', '2024-02-05 10:00:00',
               '2024-02-05 11:00:00', '2024-02-05 12:00:00',
               '2024-02-05 13:00:00', '2024-02-05 14:00:00',
               '2024-02-05 15:00:00', '2024-02-05 16:00:00',
               '2024-02-05 17:00:00', '2024-02-05 18:00:00',
               '2024-02-05 19:00:00', '2024-02-05 20:00:00',
               '2024-02-05 21:00:00', '2024-02-05 22:00:00',
               '2024-02-05 23:00:00', '2024-02-06 00:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[121.59604296833503, 123.01352103237117, 131.86729891564556, 136.63982046236112, 132.45681817078807, 145.36875766761426, 140.1093527863268, 153.916051633404, 135.6568058395087, 145.70411703387435, 134.48745238805853, 128.45138799933787, 123.93555619764763, 108.29259586125063, 117.39218304162421, 116.15316524400748, 109.05785633590274, 100.9128933154247, 109.87580258654819, 107.7042369188202, 109.64711704021839, 109.62379875259325, 109.73305269027225, 122.2435453095796]","已知过去24小时交通流量为：[121.59604296833503, 123.01352103237117, 131.86729891564556, 136.63982046236112, 132.45681817078807, 145.36875766761426, 140.1093527863268, 153.916051633404, 135.6568058395087, 145.70411703387435, 134.48745238805853, 128.45138799933787, 123.93555619764763, 108.29259586125063, 117.39218304162421, 116.15316524400748, 109.05785633590274, 100.9128933154247, 109.87580258654819, 107.7042369188202, 109.64711704021839, 109.62379875259325, 109.73305269027225, 122.2435453095796]，预测未来6小时流量为：","119, 142, 126, 110, 102, 126"
"DatetimeIndex(['2024-02-05 02:00:00', '2024-02-05 03:00:00',
               '2024-02-05 04:00:00', '2024-02-05 05:00:00',
               '2024-02-05 06:00:00', '2024-02-05 07:00:00',
               '2024-02-05 08:00:00', '2024-02-05 09:00:00',
               '2024-02-05 10:00:00', '2024-02-05 11:00:00',
               '2024-02-05 12:00:00', '2024-02-05 13:00:00',
               '2024-02-05 14:00:00', '2024-02-05 15:00:00',
               '2024-02-05 16:00:00', '2024-02-05 17:00:00',
               '2024-02-05 18:00:00', '2024-02-05 19:00:00',
               '2024-02-05 20:00:00', '2024-02-05 21:00:00',
               '2024-02-05 22:00:00', '2024-02-05 23:00:00',
               '2024-02-06 00:00:00', '2024-02-06 01:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[102.9657677364783, 108.02942995890731, 103.65239413023347, 114.2859502247367, 116.44655491086505, 115.04061560559165, 127.92672709945532, 119.9412362286961, 119.83589846158071, 112.43327967956569, 110.15941045079798, 109.3657356593003, 102.48621637033293, 86.29773467154536, 89.07744908586302, 90.07499575816817, 79.1115097246225, 77.5075680139613, 86.12199781932397, 78.96755480412223, 95.69542731944884, 92.20036411331559, 96.20613590083674, 95.04923843724664]","已知过去24小时交通流量为：[102.9657677364783, 108.02942995890731, 103.65239413023347, 114.2859502247367, 116.44655491086505, 115.04061560559165, 127.92672709945532, 119.9412362286961, 119.83589846158071, 112.43327967956569, 110.15941045079798, 109.3657356593003, 102.48621637033293, 86.29773467154536, 89.07744908586302, 90.07499575816817, 79.1115097246225, 77.5075680139613, 86.12199781932397, 78.96755480412223, 95.69542731944884, 92.20036411331559, 96.20613590083674, 95.04923843724664]，预测未来6小时流量为：","98, 113, 108, 95, 78, 99"
"DatetimeIndex(['2024-02-05 03:00:00', '2024-02-05 04:00:00',
               '2024-02-05 05:00:00', '2024-02-05 06:00:00',
               '2024-02-05 07:00:00', '2024-02-05 08:00:00',
               '2024-02-05 09:00:00', '2024-02-05 10:00:00',
               '2024-02-05 11:00:00', '2024-02-05 12:00:00',
               '2024-02-05 13:00:00', '2024-02-05 14:00:00',
               '2024-02-05 15:00:00', '2024-02-05 16:00:00',
               '2024-02-05 17:00:00', '2024-02-05 18:00:00',
               '2024-02-05 19:00:00', '2024-02-05 20:00:00',
               '2024-02-05 21:00:00', '2024-02-05 22:00:00',
               '2024-02-05 23:00:00', '2024-02-06 00:00:00',
               '2024-02-06 01:00:00', '2024-02-06 02:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[189.13361501337928, 181.12509605125533, 186.30226872229719, 188.79295913405636, 185.23503128387324, 201.110486149036, 203.9902829949342, 194.6181977143339, 203.4457506955189, 186.5949013454114, 184.40082885059832, 167.15706578554327, 187.08901937704158, 174.62241892563947, 166.75136964915518, 163.4264373165883, 163.38084684670213, 160.16850793600872, 154.20710652626855, 163.18857020615067, 165.72695117061977, 166.09434459069345, 164.4517182685297, 175.667985745971]","已知过去24小时交通流量为：[189.13361501337928, 181.12509605125533, 186.30226872229719, 188.79295913405636, 185.23503128387324, 201.110486149036, 203.9902829949342, 194.6181977143339, 203.4457506955189, 186.5949013454114, 184.40082885059832, 167.15706578554327, 187.08901937704158, 174.62241892563947, 166.75136964915518, 163.4264373165883, 163.38084684670213, 160.16850793600872, 154.20710652626855, 163.18857020615067, 165.72695117061977, 166.09434459069345, 164.4517182685297, 175.667985745971]，预测未来6小时流量为：","176, 197, 186, 173, 159, 185"
"DatetimeIndex(['2024-02-05 04:00:00', '2024-02-05 05:00:00',
               '2024-02-05 06:00:00', '2024-02-05 07:00:00',
               '2024-02-05 08:00:00', '2024-02-05 09:00:00',
               '2024-02-05 10:00:00', '2024-02-05 11:00:00',
               '2024-02-05 12:00:00', '2024-02-05 13:00:00',
               '2024-02-05 14:00:00', '2024-02-05 15:00:00',
               '2024-02-05 16:00:00', '2024-02-05 17:00:00',
               '2024-02-05 18:00:00', '2024-02-05 19:00:00',
               '2024-02-05 20:00:00', '2024-02-05 21:00:00',
               '2024-02-05 22:00:00', '2024-02-05 23:00:00',
               '2024-02-06 00:00:00', '2024-02-06 01:00:00',
               '2024-02-06 02:00:00', '2024-02-06 03:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[68.42468672585949, 70.12909151389137, 72.4780981821189, 89.07775885093798, 78.65316305169678, 70.79032683869477, 84.09202714078616, 84.9041770302667, 81.38784946671679, 78.12389293650351, 66.24309938734164, 69.97896166223788, 53.084203243747915, 64.73260902667826, 48.55779256365814, 54.00877341000637, 40.91955249158811, 38.33799872962285, 47.77904357929553, 48.30776847123416, 58.02126023136335, 49.587855738635334, 64.78444019807978, 70.02420376971946]","已知过去24小时交通流量为：[68.42468672585949, 70.12909151389137, 72.4780981821189, 89.07775885093798, 78.65316305169678, 70.79032683869477, 84.09202714078616, 84.9041770302667, 81.38784946671679, 78.12389293650351, 66.24309938734164, 69.97896166223788, 53.084203243747915, 64.73260902667826, 48.55779256365814, 54.00877341000637, 40.91955249158811, 38.33799872962285, 47.77904357929553, 48.30776847123416, 58.02126023136335, 49.587855738635334, 64.78444019807978, 70.02420376971946]，预测未来6小时流量为：","64, 83, 77, 47, 49, 71"
"DatetimeIndex(['2024-02-05 05:00:00', '2024-02-05 06:00:00',
               '2024-02-05 07:00:00', '2024-02-05 08:00:00',
               '2024-02-05 09:00:00', '2024-02-05 10:00:00',
               '2024-02-05 11:00:00', '2024-02-05 12:00:00',
               '2024-02-05 13:00:00', '2024-02-05 14:00:00',
               '2024-02-05 15:00:00', '2024-02-05 16:00:00',
               '2024-02-05 17:00:00', '2024-02-05 18:00:00',
               '2024-02-05 19:00:00', '2024-02-05 20:00:00',
               '2024-02-05 21:00:00', '2024-02-05 22:00:00',
               '2024-02-05 23:00:00', '2024-02-06 00:00:00',
               '2024-02-06 01:00:00', '2024-02-06 02:00:00',
               '2024-02-06 03:00:00', '2024-02-06 04:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[140.5391468087695, 146.44090194668885, 142.67112068727687, 142.8331445313195, 159.60942169809994, 156.6918177587512, 149.97408910702254, 160.34523765170982, 154.9760885395194, 155.23357581740868, 144.73478489388586, 139.55656471954256, 135.87222398683937, 133.74255015893561, 121.80701807570858, 124.60264197610228, 116.15086401363192, 117.70264943187941, 121.37954067831433, 128.9934104767299, 115.30777133676928, 117.8914082351805, 133.23561902747437, 137.1685086340994]","已知过去24小时交通流量为：[140.5391468087695, 146.44090194668885, 142.67112068727687, 142.8331445313195, 159.60942169809994, 156.6918177587512, 149.97408910702254, 160.34523765170982, 154.9760885395194, 155.23357581740868, 144.73478489388586, 139.55656471954256, 135.87222398683937, 133.74255015893561, 121.80701807570858, 124.60264197610228, 116.15086401363192, 117.70264943187941, 121.37954067831433, 128.9934104767299, 115.30777133676928, 117.8914082351805, 133.23561902747437, 137.1685086340994]，预测未来6小时流量为：","130, 147, 145, 134, 116, 139"
"DatetimeIndex(['2024-02-05 06:00:00', '2024-02-05 07:00:00',
               '2024-02-05 08:00:00', '2024-02-05 09:00:00',
               '2024-02-05 10:00:00', '2024-02-05 11:00:00',
               '2024-02-05 12:00:00', '2024-02-05 13:00:00',
               '2024-02-05 14:00:00', '2024-02-05 15:00:00',
               '2024-02-05 16:00:00', '2024-02-05 17:00:00',
               '2024-02-05 18:00:00', '2024-02-05 19:00:00',
               '2024-02-05 20:00:00', '2024-02-05 21:00:00',
               '2024-02-05 22:00:00', '2024-02-05 23:00:00',
               '2024-02-06 00:00:00', '2024-02-06 01:00:00',
               '2024-02-06 02:00:00', '2024-02-06 03:00:00',
               '2024-02-06 04:00:00', '2024-02-06 05:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[175.66045963549178, 170.90555988961142, 173.48906338746602, 182.77669529816168, 181.212554685816, 179.73515870062815, 180.40073761444202, 185.83532056658802, 177.08695968080755, 170.8579488715832, 178.30742001486794, 170.6211967354159, 158.3782793420367, 158.9898213106613, 138.04967300910468, 157.74535001862887, 135.10753454940772, 138.46777892203937, 147.2437560905619, 138.64926116886602, 150.64483595957643, 146.4257206091268, 159.9535524334232, 154.53567719815283]","已知过去24小时交通流量为：[175.66045963549178, 170.90555988961142, 173.48906338746602, 182.77669529816168, 181.212554685816, 179.73515870062815, 180.40073761444202, 185.83532056658802, 177.08695968080755, 170.8579488715832, 178.30742001486794, 170.6211967354159, 158.3782793420367, 158.9898213106613, 138.04967300910468, 157.74535001862887, 135.10753454940772, 138.46777892203937, 147.2437560905619, 138.64926116886602, 150.64483595957643, 146.4257206091268, 159.9535524334232, 154.53567719815283]，预测未来6小时流量为：","162, 184, 175, 157, 152, 171"
"DatetimeIndex(['2024-02-05 07:00:00', '2024-02-05 08:00:00',
               '2024-02-05 09:00:00', '2024-02-05 10:00:00',
               '2024-02-05 11:00:00', '2024-02-05 12:00:00',
               '2024-02-05 13:00:00', '2024-02-05 14:00:00',
               '2024-02-05 15:00:00', '2024-02-05 16:00:00',
               '2024-02-05 17:00:00', '2024-02-05 18:00:00',
               '2024-02-05 19:00:00', '2024-02-05 20:00:00',
               '2024-02-05 21:00:00', '2024-02-05 22:00:00',
               '2024-02-05 23:00:00', '2024-02-06 00:00:00',
               '2024-02-06 01:00:00', '2024-02-06 02:00:00',
               '2024-02-06 03:00:00', '2024-02-06 04:00:00',
               '2024-02-06 05:00:00', '2024-02-06 06:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[47.56717663176382, 60.74613044626385, 66.6596768496676, 73.00534579029036, 70.5728405101596, 72.11530200671375, 72.99525851836424, 81.4503995981774, 67.180699199821, 73.1002438003463, 59.51146959361808, 68.4951497118087, 60.13541788466904, 46.846564983034895, 37.75357395206009, 44.56211389567966, 38.81168712587977, 23.918661465194138, 35.45193283651566, 32.37947387026199, 35.00906483198184, 43.39510291016178, 45.13124443964475, 46.01072266941929]","已知过去24小时交通流量为：[47.56717663176382, 60.74613044626385, 66.6596768496676, 73.00534579029036, 70.5728405101596, 72.11530200671375, 72.99525851836424, 81.4503995981774, 67.180699199821, 73.1002438003463, 59.51146959361808, 68.4951497118087, 60.13541788466904, 46.846564983034895, 37.75357395206009, 44.56211389567966, 38.81168712587977, 23.918661465194138, 35.45193283651566, 32.37947387026199, 35.00906483198184, 43.39510291016178, 45.13124443964475, 46.01072266941929]，预测未来6小时流量为：","53, 73, 65, 51, 29, 48"
