time,road_id,traffic_flow,prompt,target
"DatetimeIndex(['2024-02-04 02:00:00', '2024-02-04 03:00:00',
               '2024-02-04 04:00:00', '2024-02-04 05:00:00',
               '2024-02-04 06:00:00', '2024-02-04 07:00:00',
               '2024-02-04 08:00:00', '2024-02-04 09:00:00',
               '2024-02-04 10:00:00', '2024-02-04 11:00:00',
               '2024-02-04 12:00:00', '2024-02-04 13:00:00',
               '2024-02-04 14:00:00', '2024-02-04 15:00:00',
               '2024-02-04 16:00:00', '2024-02-04 17:00:00',
               '2024-02-04 18:00:00', '2024-02-04 19:00:00',
               '2024-02-04 20:00:00', '2024-02-04 21:00:00',
               '2024-02-04 22:00:00', '2024-02-04 23:00:00',
               '2024-02-05 00:00:00', '2024-02-05 01:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[164.8068110840464, 174.80579934040975, 174.30335725486046, 178.10581557463848, 177.34360057392252, 193.8657550635033, 186.02268495796756, 187.2927846981905, 184.25951981045296, 177.189862919799, 169.75646403959706, 165.8007620726723, 159.97508700083088, 150.29555370313832, 154.67284665920823, 142.58114233995545, 139.22965740997637, 142.34300894944855, 145.73154063237828, 147.64258069558187, 144.70175864932187, 149.7869488171027, 153.36380107606118, 160.62935228523844]","已知过去24小时交通流量为：[164.8068110840464, 174.80579934040975, 174.30335725486046, 178.10581557463848, 177.34360057392252, 193.8657550635033, 186.02268495796756, 187.2927846981905, 184.25951981045296, 177.189862919799, 169.75646403959706, 165.8007620726723, 159.97508700083088, 150.29555370313832, 154.67284665920823, 142.58114233995545, 139.22965740997637, 142.34300894944855, 145.73154063237828, 147.64258069558187, 144.70175864932187, 149.7869488171027, 153.36380107606118, 160.62935228523844]，预测未来6小时流量为：","163, 187, 168, 156, 147, 166"
"DatetimeIndex(['2024-02-04 03:00:00', '2024-02-04 04:00:00',
               '2024-02-04 05:00:00', '2024-02-04 06:00:00',
               '2024-02-04 07:00:00', '2024-02-04 08:00:00',
               '2024-02-04 09:00:00', '2024-02-04 10:00:00',
               '2024-02-04 11:00:00', '2024-02-04 12:00:00',
               '2024-02-04 13:00:00', '2024-02-04 14:00:00',
               '2024-02-04 15:00:00', '2024-02-04 16:00:00',
               '2024-02-04 17:00:00', '2024-02-04 18:00:00',
               '2024-02-04 19:00:00', '2024-02-04 20:00:00',
               '2024-02-04 21:00:00', '2024-02-04 22:00:00',
               '2024-02-04 23:00:00', '2024-02-05 00:00:00',
               '2024-02-05 01:00:00', '2024-02-05 02:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[172.65177342899173, 164.56269560824182, 171.93566658884413, 167.26888386997626, 182.660975346979, 190.57776867466964, 187.6395114586173, 183.85605384586387, 178.68874806114943, 178.58197904746356, 166.86263301841527, 168.62389931924187, 153.56638013996158, 153.1002785716669, 149.99528058331884, 152.2499788213361, 151.85801124706654, 143.17796135852805, 148.11927121731645, 145.77257351650582, 156.6523143565543, 156.579046947083, 166.22455421396708, 172.95396445072555]","已知过去24小时交通流量为：[172.65177342899173, 164.56269560824182, 171.93566658884413, 167.26888386997626, 182.660975346979, 190.57776867466964, 187.6395114586173, 183.85605384586387, 178.68874806114943, 178.58197904746356, 166.86263301841527, 168.62389931924187, 153.56638013996158, 153.1002785716669, 149.99528058331884, 152.2499788213361, 151.85801124706654, 143.17796135852805, 148.11927121731645, 145.77257351650582, 156.6523143565543, 156.579046947083, 166.22455421396708, 172.95396445072555]，预测未来6小时流量为：","168, 182, 176, 154, 153, 172"
"DatetimeIndex(['2024-02-04 04:00:00', '2024-02-04 05:00:00',
               '2024-02-04 06:00:00', '2024-02-04 07:00:00',
               '2024-02-04 08:00:00', '2024-02-04 09:00:00',
               '2024-02-04 10:00:00', '2024-02-04 11:00:00',
               '2024-02-04 12:00:00', '2024-02-04 13:00:00',
               '2024-02-04 14:00:00', '2024-02-04 15:00:00',
               '2024-02-04 16:00:00', '2024-02-04 17:00:00',
               '2024-02-04 18:00:00', '2024-02-04 19:00:00',
               '2024-02-04 20:00:00', '2024-02-04 21:00:00',
               '2024-02-04 22:00:00', '2024-02-04 23:00:00',
               '2024-02-05 00:00:00', '2024-02-05 01:00:00',
               '2024-02-05 02:00:00', '2024-02-05 03:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[146.00998628213202, 145.1266747741723, 150.12451681587189, 158.52518174162392, 158.9095725130496, 157.90513407548954, 154.69244160168105, 160.70716107581444, 165.71110180074726, 157.22622924397126, 158.51745407974542, 147.81635154157388, 147.44872248803838, 141.8647343176342, 124.41059391589951, 132.5288972121067, 125.94272985857141, 124.41797820015445, 124.37312970673068, 130.57856874689995, 129.87329644812417, 135.00640572017497, 156.62415878487656, 150.73543557599987]","已知过去24小时交通流量为：[146.00998628213202, 145.1266747741723, 150.12451681587189, 158.52518174162392, 158.9095725130496, 157.90513407548954, 154.69244160168105, 160.70716107581444, 165.71110180074726, 157.22622924397126, 158.51745407974542, 147.81635154157388, 147.44872248803838, 141.8647343176342, 124.41059391589951, 132.5288972121067, 125.94272985857141, 124.41797820015445, 124.37312970673068, 130.57856874689995, 129.87329644812417, 135.00640572017497, 156.62415878487656, 150.73543557599987]，预测未来6小时流量为：","145, 161, 152, 131, 127, 137"
"DatetimeIndex(['2024-02-04 05:00:00', '2024-02-04 06:00:00',
               '2024-02-04 07:00:00', '2024-02-04 08:00:00',
               '2024-02-04 09:00:00', '2024-02-04 10:00:00',
               '2024-02-04 11:00:00', '2024-02-04 12:00:00',
               '2024-02-04 13:00:00', '2024-02-04 14:00:00',
               '2024-02-04 15:00:00', '2024-02-04 16:00:00',
               '2024-02-04 17:00:00', '2024-02-04 18:00:00',
               '2024-02-04 19:00:00', '2024-02-04 20:00:00',
               '2024-02-04 21:00:00', '2024-02-04 22:00:00',
               '2024-02-04 23:00:00', '2024-02-05 00:00:00',
               '2024-02-05 01:00:00', '2024-02-05 02:00:00',
               '2024-02-05 03:00:00', '2024-02-05 04:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[178.9012899976808, 194.68981457232582, 191.7692049118489, 197.90857546939907, 206.94471213846413, 200.46785469171652, 205.3613976502196, 204.45257933707126, 195.84494307548616, 198.8261544565509, 191.6458927039167, 183.15698742559235, 174.78793586140452, 164.83712310471986, 165.91251889691722, 167.77330580462868, 158.81033567667646, 158.03351704869536, 169.81845137871593, 171.51040219915157, 167.95699107254612, 169.8467453665117, 176.22214999873347, 181.36011366794156]","已知过去24小时交通流量为：[178.9012899976808, 194.68981457232582, 191.7692049118489, 197.90857546939907, 206.94471213846413, 200.46785469171652, 205.3613976502196, 204.45257933707126, 195.84494307548616, 198.8261544565509, 191.6458927039167, 183.15698742559235, 174.78793586140452, 164.83712310471986, 165.91251889691722, 167.77330580462868, 158.81033567667646, 158.03351704869536, 169.81845137871593, 171.51040219915157, 167.95699107254612, 169.8467453665117, 176.22214999873347, 181.36011366794156]，预测未来6小时流量为：","181, 208, 190, 168, 175, 182"
"DatetimeIndex(['2024-02-04 06:00:00', '2024-02-04 07:00:00',
               '2024-02-04 08:00:00', '2024-02-04 09:00:00',
               '2024-02-04 10:00:00', '2024-02-04 11:00:00',
               '2024-02-04 12:00:00', '2024-02-04 13:00:00',
               '2024-02-04 14:00:00', '2024-02-04 15:00:00',
               '2024-02-04 16:00:00', '2024-02-04 17:00:00',
               '2024-02-04 18:00:00', '2024-02-04 19:00:00',
               '2024-02-04 20:00:00', '2024-02-04 21:00:00',
               '2024-02-04 22:00:00', '2024-02-04 23:00:00',
               '2024-02-05 00:00:00', '2024-02-05 01:00:00',
               '2024-02-05 02:00:00', '2024-02-05 03:00:00',
               '2024-02-05 04:00:00', '2024-02-05 05:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[145.23990483412348, 150.33532721026066, 161.46639825508578, 165.44441247401468, 162.26611163637867, 165.283372591017, 173.20068534493325, 165.6726320931706, 163.24907004841316, 152.40096689610434, 149.40124455157388, 149.68957975732116, 146.4512376467918, 140.0619709656474, 140.5954726830023, 132.19885164405946, 131.56503018947294, 123.44712901764764, 130.21474425986455, 127.05835560022399, 131.95355678792012, 138.33853473112188, 143.73494089651814, 147.74351316205215]","已知过去24小时交通流量为：[145.23990483412348, 150.33532721026066, 161.46639825508578, 165.44441247401468, 162.26611163637867, 165.283372591017, 173.20068534493325, 165.6726320931706, 163.24907004841316, 152.40096689610434, 149.40124455157388, 149.68957975732116, 146.4512376467918, 140.0619709656474, 140.5954726830023, 132.19885164405946, 131.56503018947294, 123.44712901764764, 130.21474425986455, 127.05835560022399, 131.95355678792012, 138.33853473112188, 143.73494089651814, 147.74351316205215]，预测未来6小时流量为：","145, 166, 154, 143, 126, 147"
"DatetimeIndex(['2024-02-04 07:00:00', '2024-02-04 08:00:00',
               '2024-02-04 09:00:00', '2024-02-04 10:00:00',
               '2024-02-04 11:00:00', '2024-02-04 12:00:00',
               '2024-02-04 13:00:00', '2024-02-04 14:00:00',
               '2024-02-04 15:00:00', '2024-02-04 16:00:00',
               '2024-02-04 17:00:00', '2024-02-04 18:00:00',
               '2024-02-04 19:00:00', '2024-02-04 20:00:00',
               '2024-02-04 21:00:00', '2024-02-04 22:00:00',
               '2024-02-04 23:00:00', '2024-02-05 00:00:00',
               '2024-02-05 01:00:00', '2024-02-05 02:00:00',
               '2024-02-05 03:00:00', '2024-02-05 04:00:00',
               '2024-02-05 05:00:00', '2024-02-05 06:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[109.5343297288904, 111.04325316121137, 115.15208891438546, 129.49558332536031, 126.39906559124063, 117.63229937972648, 127.40603699162773, 133.7395668497412, 136.7977007280847, 117.61957635980723, 108.53845591151553, 118.24345716915018, 113.27813115876778, 106.52166892123027, 96.76825362700437, 90.69076421866123, 94.10525478989874, 88.55011856282633, 94.38534555333973, 101.53337856782738, 85.25695319664817, 99.0328564473188, 104.98134947825325, 110.7922529724061]","已知过去24小时交通流量为：[109.5343297288904, 111.04325316121137, 115.15208891438546, 129.49558332536031, 126.39906559124063, 117.63229937972648, 127.40603699162773, 133.7395668497412, 136.7977007280847, 117.61957635980723, 108.53845591151553, 118.24345716915018, 113.27813115876778, 106.52166892123027, 96.76825362700437, 90.69076421866123, 94.10525478989874, 88.55011856282633, 94.38534555333973, 101.53337856782738, 85.25695319664817, 99.0328564473188, 104.98134947825325, 110.7922529724061]，预测未来6小时流量为：","99, 129, 129, 90, 90, 103"
"DatetimeIndex(['2024-02-04 08:00:00', '2024-02-04 09:00:00',
               '2024-02-04 10:00:00', '2024-02-04 11:00:00',
               '2024-02-04 12:00:00', '2024-02-04 13:00:00',
               '2024-02-04 14:00:00', '2024-02-04 15:00:00',
               '2024-02-04 16:00:00', '2024-02-04 17:00:00',
               '2024-02-04 18:00:00', '2024-02-04 19:00:00',
               '2024-02-04 20:00:00', '2024-02-04 21:00:00',
               '2024-02-04 22:00:00', '2024-02-04 23:00:00',
               '2024-02-05 00:00:00', '2024-02-05 01:00:00',
               '2024-02-05 02:00:00', '2024-02-05 03:00:00',
               '2024-02-05 04:00:00', '2024-02-05 05:00:00',
               '2024-02-05 06:00:00', '2024-02-05 07:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[76.09815432704247, 76.82951580011874, 87.37572218035277, 94.10848258251154, 87.84118329235801, 97.72672034456255, 94.94283225113891, 94.92509698165395, 93.45231681121334, 90.00693681180023, 78.53127435630496, 82.53586746366716, 73.42074490597372, 66.78670870928345, 67.61698967404, 60.278676326073985, 63.08901325711738, 56.20296292260842, 56.074076171308974, 65.69656839949836, 74.32567362623998, 78.58995058963728, 73.48864985196303, 82.80120932269764]","已知过去24小时交通流量为：[76.09815432704247, 76.82951580011874, 87.37572218035277, 94.10848258251154, 87.84118329235801, 97.72672034456255, 94.94283225113891, 94.92509698165395, 93.45231681121334, 90.00693681180023, 78.53127435630496, 82.53586746366716, 73.42074490597372, 66.78670870928345, 67.61698967404, 60.278676326073985, 63.08901325711738, 56.20296292260842, 56.074076171308974, 65.69656839949836, 74.32567362623998, 78.58995058963728, 73.48864985196303, 82.80120932269764]，预测未来6小时流量为：","74, 95, 86, 60, 66, 85"
"DatetimeIndex(['2024-02-04 09:00:00', '2024-02-04 10:00:00',
               '2024-02-04 11:00:00', '2024-02-04 12:00:00',
               '2024-02-04 13:00:00', '2024-02-04 14:00:00',
               '2024-02-04 15:00:00', '2024-02-04 16:00:00',
               '2024-02-04 17:00:00', '2024-02-04 18:00:00',
               '2024-02-04 19:00:00', '2024-02-04 20:00:00',
               '2024-02-04 21:00:00', '2024-02-04 22:00:00',
               '2024-02-04 23:00:00', '2024-02-05 00:00:00',
               '2024-02-05 01:00:00', '2024-02-05 02:00:00',
               '2024-02-05 03:00:00', '2024-02-05 04:00:00',
               '2024-02-05 05:00:00', '2024-02-05 06:00:00',
               '2024-02-05 07:00:00', '2024-02-05 08:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[55.09427826017031, 46.90775565916506, 57.450130808168616, 70.34700937171299, 68.57884576365205, 65.75609436745061, 68.97642539096782, 69.16336444924758, 72.02701144468477, 60.489269174919464, 47.46795376573759, 49.562846444045526, 35.18306470031692, 41.00084384010075, 35.41137722959028, 34.98954931732966, 30.618960776292397, 27.001978680473357, 32.509055355809586, 33.707351166407534, 39.12527076064097, 38.43157004427301, 51.61014099606017, 54.749089956601026]","已知过去24小时交通流量为：[55.09427826017031, 46.90775565916506, 57.450130808168616, 70.34700937171299, 68.57884576365205, 65.75609436745061, 68.97642539096782, 69.16336444924758, 72.02701144468477, 60.489269174919464, 47.46795376573759, 49.562846444045526, 35.18306470031692, 41.00084384010075, 35.41137722959028, 34.98954931732966, 30.618960776292397, 27.001978680473357, 32.509055355809586, 33.707351166407534, 39.12527076064097, 38.43157004427301, 51.61014099606017, 54.749089956601026]，预测未来6小时流量为：","53, 67, 56, 42, 34, 57"
"DatetimeIndex(['2024-02-04 10:00:00', '2024-02-04 11:00:00',
               '2024-02-04 12:00:00', '2024-02-04 13:00:00',
               '2024-02-04 14:00:00', '2024-02-04 15:00:00',
               '2024-02-04 16:00:00', '2024-02-04 17:00:00',
               '2024-02-04 18:00:00', '2024-02-04 19:00:00',
               '2024-02-04 20:00:00', '2024-02-04 21:00:00',
               '2024-02-04 22:00:00', '2024-02-04 23:00:00',
               '2024-02-05 00:00:00', '2024-02-05 01:00:00',
               '2024-02-05 02:00:00', '2024-02-05 03:00:00',
               '2024-02-05 04:00:00', '2024-02-05 05:00:00',
               '2024-02-05 06:00:00', '2024-02-05 07:00:00',
               '2024-02-05 08:00:00', '2024-02-05 09:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[107.65805232598208, 117.57807356854441, 127.02431832461109, 125.71282641595275, 125.63846038046387, 134.3160822823845, 123.94385604073899, 134.6683225776341, 120.72137088654304, 121.68253788785886, 129.14366628372275, 112.66829729625996, 116.94563414766453, 107.49999777778126, 95.77036587564723, 96.52278664222746, 95.40623476820902, 85.8303882071817, 93.13714305167932, 95.33141893862164, 96.68527848240102, 99.49336114049791, 106.80140746358691, 108.6926530936506]","已知过去24小时交通流量为：[107.65805232598208, 117.57807356854441, 127.02431832461109, 125.71282641595275, 125.63846038046387, 134.3160822823845, 123.94385604073899, 134.6683225776341, 120.72137088654304, 121.68253788785886, 129.14366628372275, 112.66829729625996, 116.94563414766453, 107.49999777778126, 95.77036587564723, 96.52278664222746, 95.40623476820902, 85.8303882071817, 93.13714305167932, 95.33141893862164, 96.68527848240102, 99.49336114049791, 106.80140746358691, 108.6926530936506]，预测未来6小时流量为：","109, 124, 126, 105, 92, 116"
"DatetimeIndex(['2024-02-04 11:00:00', '2024-02-04 12:00:00',
               '2024-02-04 13:00:00', '2024-02-04 14:00:00',
               '2024-02-04 15:00:00', '2024-02-04 16:00:00',
               '2024-02-04 17:00:00', '2024-02-04 18:00:00',
               '2024-02-04 19:00:00', '2024-02-04 20:00:00',
               '2024-02-04 21:00:00', '2024-02-04 22:00:00',
               '2024-02-04 23:00:00', '2024-02-05 00:00:00',
               '2024-02-05 01:00:00', '2024-02-05 02:00:00',
               '2024-02-05 03:00:00', '2024-02-05 04:00:00',
               '2024-02-05 05:00:00', '2024-02-05 06:00:00',
               '2024-02-05 07:00:00', '2024-02-05 08:00:00',
               '2024-02-05 09:00:00', '2024-02-05 10:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[126.75949474874804, 132.48427050916735, 149.32289902531159, 148.23935526773536, 150.12263082853326, 151.3427856141612, 152.35469149365073, 152.13166490467202, 139.6692496318581, 147.26161360736393, 139.9542669427523, 135.0404738457848, 124.6019777772192, 119.46589392874169, 119.92381975931877, 102.30427011222802, 114.27247697561926, 119.070848971985, 120.1188671708353, 113.81277006722428, 116.38581069381783, 131.7236767165856, 131.05874123238124, 129.94918208056924]","已知过去24小时交通流量为：[126.75949474874804, 132.48427050916735, 149.32289902531159, 148.23935526773536, 150.12263082853326, 151.3427856141612, 152.35469149365073, 152.13166490467202, 139.6692496318581, 147.26161360736393, 139.9542669427523, 135.0404738457848, 124.6019777772192, 119.46589392874169, 119.92381975931877, 102.30427011222802, 114.27247697561926, 119.070848971985, 120.1188671708353, 113.81277006722428, 116.38581069381783, 131.7236767165856, 131.05874123238124, 129.94918208056924]，预测未来6小时流量为：","131, 157, 146, 121, 110, 133"
"DatetimeIndex(['2024-02-04 12:00:00', '2024-02-04 13:00:00',
               '2024-02-04 14:00:00', '2024-02-04 15:00:00',
               '2024-02-04 16:00:00', '2024-02-04 17:00:00',
               '2024-02-04 18:00:00', '2024-02-04 19:00:00',
               '2024-02-04 20:00:00', '2024-02-04 21:00:00',
               '2024-02-04 22:00:00', '2024-02-04 23:00:00',
               '2024-02-05 00:00:00', '2024-02-05 01:00:00',
               '2024-02-05 02:00:00', '2024-02-05 03:00:00',
               '2024-02-05 04:00:00', '2024-02-05 05:00:00',
               '2024-02-05 06:00:00', '2024-02-05 07:00:00',
               '2024-02-05 08:00:00', '2024-02-05 09:00:00',
               '2024-02-05 10:00:00', '2024-02-05 11:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[94.92951737019652, 93.6389056900967, 105.24826700891467, 103.93608737751578, 105.99965090150519, 113.0187585791075, 112.81801739153708, 116.12556293487673, 119.3987790074257, 112.1742378151303, 110.66807509563057, 107.4544362543685, 91.11002820192172, 91.13272122035086, 81.76059307095402, 76.20611100524933, 87.67008537771332, 69.78066665002528, 76.08365583091037, 79.33159394324728, 78.00210695207222, 84.57043522252506, 88.84579498144971, 100.46974975304158]","已知过去24小时交通流量为：[94.92951737019652, 93.6389056900967, 105.24826700891467, 103.93608737751578, 105.99965090150519, 113.0187585791075, 112.81801739153708, 116.12556293487673, 119.3987790074257, 112.1742378151303, 110.66807509563057, 107.4544362543685, 91.11002820192172, 91.13272122035086, 81.76059307095402, 76.20611100524933, 87.67008537771332, 69.78066665002528, 76.08365583091037, 79.33159394324728, 78.00210695207222, 84.57043522252506, 88.84579498144971, 100.46974975304158]，预测未来6小时流量为：","97, 118, 119, 83, 75, 95"
"DatetimeIndex(['2024-02-04 13:00:00', '2024-02-04 14:00:00',
               '2024-02-04 15:00:00', '2024-02-04 16:00:00',
               '2024-02-04 17:00:00', '2024-02-04 18:00:00',
               '2024-02-04 19:00:00', '2024-02-04 20:00:00',
               '2024-02-04 21:00:00', '2024-02-04 22:00:00',
               '2024-02-04 23:00:00', '2024-02-05 00:00:00',
               '2024-02-05 01:00:00', '2024-02-05 02:00:00',
               '2024-02-05 03:00:00', '2024-02-05 04:00:00',
               '2024-02-05 05:00:00', '2024-02-05 06:00:00',
               '2024-02-05 07:00:00', '2024-02-05 08:00:00',
               '2024-02-05 09:00:00', '2024-02-05 10:00:00',
               '2024-02-05 11:00:00', '2024-02-05 12:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[102.77094363372143, 99.53774877659126, 122.57556924035426, 117.50214115667666, 104.9155258482954, 114.74436385235563, 120.66782411347994, 122.2437879396166, 117.38125255664177, 107.51794369841579, 101.29549702888903, 101.88215449302004, 78.5330848993799, 86.88940299503197, 88.64593785540508, 79.57373921037096, 86.44221561550036, 86.16709687792863, 70.65439863520832, 82.85204476678884, 86.93996516445272, 88.30740792517172, 94.21089669721863, 105.17104333275607]","已知过去24小时交通流量为：[102.77094363372143, 99.53774877659126, 122.57556924035426, 117.50214115667666, 104.9155258482954, 114.74436385235563, 120.66782411347994, 122.2437879396166, 117.38125255664177, 107.51794369841579, 101.29549702888903, 101.88215449302004, 78.5330848993799, 86.88940299503197, 88.64593785540508, 79.57373921037096, 86.44221561550036, 86.16709687792863, 70.65439863520832, 82.85204476678884, 86.93996516445272, 88.30740792517172, 94.21089669721863, 105.17104333275607]，预测未来6小时流量为：","104, 120, 108, 82, 85, 92"
"DatetimeIndex(['2024-02-04 14:00:00', '2024-02-04 15:00:00',
               '2024-02-04 16:00:00', '2024-02-04 17:00:00',
               '2024-02-04 18:00:00', '2024-02-04 19:00:00',
               '2024-02-04 20:00:00', '2024-02-04 21:00:00',
               '2024-02-04 22:00:00', '2024-02-04 23:00:00',
               '2024-02-05 00:00:00', '2024-02-05 01:00:00',
               '2024-02-05 02:00:00', '2024-02-05 03:00:00',
               '2024-02-05 04:00:00', '2024-02-05 05:00:00',
               '2024-02-05 06:00:00', '2024-02-05 07:00:00',
               '2024-02-05 08:00:00', '2024-02-05 09:00:00',
               '2024-02-05 10:00:00', '2024-02-05 11:00:00',
               '2024-02-05 12:00:00', '2024-02-05 13:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[118.03877703292083, 124.87888306832033, 143.05872916584568, 138.40779762065506, 138.25560082113603, 142.42835666578915, 146.92731065499044, 140.05003090566234, 130.2843064162132, 130.84394676910674, 132.19967563599846, 121.50809269326611, 117.07487825790938, 116.64781797388812, 119.81698888141462, 107.33118489548905, 108.837839990324, 103.19289534675431, 108.94151668601319, 105.77131478450761, 106.27669051457265, 112.98703877850753, 119.45164703443976, 116.57274162590363]","已知过去24小时交通流量为：[118.03877703292083, 124.87888306832033, 143.05872916584568, 138.40779762065506, 138.25560082113603, 142.42835666578915, 146.92731065499044, 140.05003090566234, 130.2843064162132, 130.84394676910674, 132.19967563599846, 121.50809269326611, 117.07487825790938, 116.64781797388812, 119.81698888141462, 107.33118489548905, 108.837839990324, 103.19289534675431, 108.94151668601319, 105.77131478450761, 106.27669051457265, 112.98703877850753, 119.45164703443976, 116.57274162590363]，预测未来6小时流量为：","123, 137, 139, 105, 106, 118"
"DatetimeIndex(['2024-02-04 15:00:00', '2024-02-04 16:00:00',
               '2024-02-04 17:00:00', '2024-02-04 18:00:00',
               '2024-02-04 19:00:00', '2024-02-04 20:00:00',
               '2024-02-04 21:00:00', '2024-02-04 22:00:00',
               '2024-02-04 23:00:00', '2024-02-05 00:00:00',
               '2024-02-05 01:00:00', '2024-02-05 02:00:00',
               '2024-02-05 03:00:00', '2024-02-05 04:00:00',
               '2024-02-05 05:00:00', '2024-02-05 06:00:00',
               '2024-02-05 07:00:00', '2024-02-05 08:00:00',
               '2024-02-05 09:00:00', '2024-02-05 10:00:00',
               '2024-02-05 11:00:00', '2024-02-05 12:00:00',
               '2024-02-05 13:00:00', '2024-02-05 14:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[107.316917848863, 115.40774820191152, 114.3225260894381, 120.3242584124634, 125.40477057673155, 130.66324184576732, 129.9045702584292, 131.38067765159016, 120.41756739036421, 122.1590893224102, 123.97150838953527, 111.54108020541267, 101.53730630242076, 102.73244894028008, 92.95581672500548, 88.68251149964001, 91.57200851063297, 89.22654727095076, 87.11646888115246, 92.74171295397355, 103.79800306278649, 98.43202730437879, 103.7677602549094, 103.33012178434336]","已知过去24小时交通流量为：[107.316917848863, 115.40774820191152, 114.3225260894381, 120.3242584124634, 125.40477057673155, 130.66324184576732, 129.9045702584292, 131.38067765159016, 120.41756739036421, 122.1590893224102, 123.97150838953527, 111.54108020541267, 101.53730630242076, 102.73244894028008, 92.95581672500548, 88.68251149964001, 91.57200851063297, 89.22654727095076, 87.11646888115246, 92.74171295397355, 103.79800306278649, 98.43202730437879, 103.7677602549094, 103.33012178434336]，预测未来6小时流量为：","117, 132, 121, 99, 87, 110"
"DatetimeIndex(['2024-02-04 16:00:00', '2024-02-04 17:00:00',
               '2024-02-04 18:00:00', '2024-02-04 19:00:00',
               '2024-02-04 20:00:00', '2024-02-04 21:00:00',
               '2024-02-04 22:00:00', '2024-02-04 23:00:00',
               '2024-02-05 00:00:00', '2024-02-05 01:00:00',
               '2024-02-05 02:00:00', '2024-02-05 03:00:00',
               '2024-02-05 04:00:00', '2024-02-05 05:00:00',
               '2024-02-05 06:00:00', '2024-02-05 07:00:00',
               '2024-02-05 08:00:00', '2024-02-05 09:00:00',
               '2024-02-05 10:00:00', '2024-02-05 11:00:00',
               '2024-02-05 12:00:00', '2024-02-05 13:00:00',
               '2024-02-05 14:00:00', '2024-02-05 15:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[96.36203568906893, 95.05306551324126, 108.71746194107885, 105.14444936317285, 104.01030324559201, 118.83193914273144, 113.67064691400498, 113.4603278506995, 110.14444627642003, 111.87798234677446, 95.61689641399929, 105.08049608426299, 90.9642684506607, 80.96507958474021, 80.33561537935778, 81.93585818894894, 69.55758157788253, 86.29458031348133, 76.20854217698847, 77.93099573830878, 76.13290714117156, 87.77827128478128, 79.43303851873667, 89.34735253215781]","已知过去24小时交通流量为：[96.36203568906893, 95.05306551324126, 108.71746194107885, 105.14444936317285, 104.01030324559201, 118.83193914273144, 113.67064691400498, 113.4603278506995, 110.14444627642003, 111.87798234677446, 95.61689641399929, 105.08049608426299, 90.9642684506607, 80.96507958474021, 80.33561537935778, 81.93585818894894, 69.55758157788253, 86.29458031348133, 76.20854217698847, 77.93099573830878, 76.13290714117156, 87.77827128478128, 79.43303851873667, 89.34735253215781]，预测未来6小时流量为：","97, 112, 98, 80, 75, 99"
"DatetimeIndex(['2024-02-04 17:00:00', '2024-02-04 18:00:00',
               '2024-02-04 19:00:00', '2024-02-04 20:00:00',
               '2024-02-04 21:00:00', '2024-02-04 22:00:00',
               '2024-02-04 23:00:00', '2024-02-05 00:00:00',
               '2024-02-05 01:00:00', '2024-02-05 02:00:00',
               '2024-02-05 03:00:00', '2024-02-05 04:00:00',
               '2024-02-05 05:00:00', '2024-02-05 06:00:00',
               '2024-02-05 07:00:00', '2024-02-05 08:00:00',
               '2024-02-05 09:00:00', '2024-02-05 10:00:00',
               '2024-02-05 11:00:00', '2024-02-05 12:00:00',
               '2024-02-05 13:00:00', '2024-02-05 14:00:00',
               '2024-02-05 15:00:00', '2024-02-05 16:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[142.2672666035916, 143.9441946712372, 142.45185739153308, 158.23296815845742, 163.08688522082542, 155.99722283496936, 167.5885305937784, 157.2431354017829, 156.58909492725869, 150.90386909029527, 160.51651476096396, 137.88974248732032, 139.5276513589207, 131.81647787804744, 123.27783650891584, 125.74562976157708, 121.28662788689296, 119.46713556729641, 122.54631021161175, 121.81633814718897, 124.73289341935582, 135.36708184917873, 140.43245368366019, 149.58216885277108]","已知过去24小时交通流量为：[142.2672666035916, 143.9441946712372, 142.45185739153308, 158.23296815845742, 163.08688522082542, 155.99722283496936, 167.5885305937784, 157.2431354017829, 156.58909492725869, 150.90386909029527, 160.51651476096396, 137.88974248732032, 139.5276513589207, 131.81647787804744, 123.27783650891584, 125.74562976157708, 121.28662788689296, 119.46713556729641, 122.54631021161175, 121.81633814718897, 124.73289341935582, 135.36708184917873, 140.43245368366019, 149.58216885277108]，预测未来6小时流量为：","145, 170, 155, 129, 124, 142"
